Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
11993,MN,Connected and Automated Vehicles (CAVs) Advisory Council and Support,"The Governor's Advisory Council on Connected and Automated Vehicles
(Advisory Council) was established to study, assess, and prepare for
widespread adoption of CAVs, and provide advice and support to the
governor, Minnesota Department of Transportation (MnDOT), and the
Department of Public Safety. The Advisory Council must meet at least
four times annually to discuss advancements in CAV technologies,
evaluate potential partnerships to prepare for the adoption of CAVs, and
propose laws and regulations to safely test and implement CAVs.

The Advisory Council published a
[report](https://dot.state.mn.us/automated/docs/Governor's%20Advisory%20Council%20Connected%20and%20Automated%20Vehicles%20Executive%20R....pdf)
in December 2018 that recommended changes to statutes, rules, and
policies related to CAVs. Report recommendations included funding pilot
projects to ensure that CAV technology is safely implemented, developing
laws to adapt to CAVs, prioritizing equitable implementation of CAVs,
and conducting public education and outreach on CAVs. The Advisory
Council must prepare an annual
[report](https://edocs-public.dot.state.mn.us/edocs_public/DMResultSet/download?docId=28688670)
for the governor with updates on the activities and actions need to
ensure Minnesota is advancing CAVs.

MnDOT and the Department of Public Safety will establish guidelines for
development, testing, and deployment of CAV technologies, and will
support safe and effective testing and use at every level of autonomy,
including driverless technology. MnDOT will form the Interagency CAV
Team to implement the tasks outlined above. For more information, see
the MnDOT [CAVs](http://www.dot.state.mn.us/automated/) website.

(Reference [Executive Order 19-18, 2019](https://www.leg.mn.gov/archive/execorders/19-18.pdf))",2018-03-05 00:00:00 UTC,2019-04-01 00:00:00 UTC,false,51,Laws and Regulations,"",2019-08-06 17:29:07 UTC,,,,"",AUTONOMOUS,"",DREST,OTHER,https://www.leg.mn.gov/archive/execorders/19-18.pdf|https://www.leg.state.mn.us/lrl/execorders/execorders,amended,2019-04-01
11998,RI,Natural Gas Vehicle (NGV) Weight Exemption,"A vehicle primarily powered by natural gas may exceed the state's gross
vehicle weight limits by a weight equal to the difference between the
weight of the vehicle with the natural gas tank and fueling system and
the weight of a comparable vehicle with a diesel tank and fueling
system. The NGV maximum gross weight may not exceed 82,000 pounds.

(Reference [Rhode Island General Laws 31-25-2](http://webserver.rilin.state.ri.us/Statutes/))",2018-06-18 00:00:00 UTC,,false,8,State Incentives,"",2018-07-06 21:12:08 UTC,,,,"",NG,EXEM,"",FLEET|GOV|IND,http://www.rilegislature.gov/Pages/Default.aspx|http://webserver.rilin.state.ri.us/Statutes/,enacted,2018-06-18
11999,CA,Electric Vehicle (EV) Charger Incentive Program Support,"The California Electric Vehicle Infrastructure Project (CALeVIP), funded
by the California Energy Commission, provides guidance and funding for
property owners to develop and implement EV charger incentive programs
that help meet regional needs for Level 2 and direct current (DC) fast
chargers. Level 2 EV chargers must be ENERGY STAR certified. CALeVIP
evaluates proposed EV charger incentive programs and solicits input from
stakeholders to guide the development and implementation of the
programs. CALeVIP also provides incentive funding for each program. For
more information, see the [CALeVIP](https://calevip.org/) website.
",,,false,14,State Incentives,"",2018-07-09 19:13:39 UTC,,,,"",ELEC|PHEV,GNT|OTHER,"",STATION|OTHER,"",,
12002,NY,Electric Vehicle (EV) and Charging Infrastructure Support,"The New York Power Authority (NYPA) EVolve NY program has allocated up
to \$250 million to support EVs and address charging infrastructure gaps
throughout the state. EVolve NY will implement this funding in phases.
The initial phase directs \$40 million to fund three initiatives through
2019, including programs for interstate direct current fast chargers
(DCFC), airport charging hubs, and EV model communities. NYPA must post
on their website a [report](https://www.nypa.gov/library) by January 31
annually on the activities undertaken, including the total number of EV
chargers supported and the total costs allocated. For more information,
see the NYPA [EVolve NY](https://evolveny.nypa.gov/) website.

(Reference [New York Consolidated Laws Public Authorities Section 1005(18), 1005(23), and 1005(24e)](https://www.nysenate.gov/legislation/laws))",2019-04-12 00:00:00 UTC,,false,24,Laws and Regulations,"",2018-07-09 19:23:27 UTC,,,,"",ELEC|PHEV,"",AIRQEMISSIONS|OTHER,STATION|OTHER|IND,https://nyassembly.gov/|https://www.nysenate.gov/legislation/laws,enacted,2019-04-12
12003,VT,Heavy-Duty Vehicle Emissions Reduction Grants,"Through the Vermont Diesel Emissions Reduction Grants Program, the
Vermont Department of Environmental Conservation (DEC) provides funding
to local, state and regional agencies or departments, businesses,
institutions, and nonprofit organizations for projects focused on
reducing emissions from diesel engines and vehicles. Qualifying
heavy-duty vehicles include buses and Class 5-8 trucks. Projects
eligible for funding are as follows:

-   Verified emission control technologies;
-   Verified idle reduction technologies;
-   Verified aerodynamic technologies and low rolling resistance tires;
-   Certified engine replacements;
-   Alternative fuel conversions; and,
-   Certified vehicle or equipment replacements.

All technologies and engines must be certified by the U.S. Environmental
Protection Agency. Alternative fuels include, but are not limited to,
natural gas, propane, and electricity. Cost share requirements vary by
project. For more information, including application details, see the
DEC [Diesel Emissions Reduction
Assistance](http://dec.vermont.gov/air-quality/mobile-sources/diesel-emissions/vt-diesel-grant)
website.
",,,false,5,State Incentives,"",2018-07-09 19:34:22 UTC,,,,"",AFTMKTCONV|BIOD|ELEC|HY|IR|NG|PHEV|LPG,GNT,"",FLEET|GOV,"",,
12005,CT,Loans for Residential Charging or Natural Gas Fueling Infrastructure,"The Connecticut Green Bank offers Smart-E low-interest loans for
Connecticut electric vehicle (EV) drivers to purchase Level 2 and direct
current fast chargers or natural gas vehicle fueling equipment. To
qualify, applicants must own and occupy the residence at which the EV
chargers or natural gas fueling equipment will be installed. For more
information, see the Connecticut Green Bank [Smart-E
Loans](https://ctgreenbank.com/programs/smart-e-loans/) website.
",,,false,22,State Incentives,"",2018-07-09 20:00:32 UTC,,,,"",ELEC|NG|PHEV,LOANS,"",STATION|IND,"",,
12013,UT,Natural Gas Vehicle (NGV) Weight Exemption,"A vehicle primarily powered by natural gas may exceed the state's gross
vehicle weight limits by a weight equal to the difference between the
weight of the vehicle with the natural gas tank and fueling system and
the weight of a comparable vehicle with a diesel tank and fueling
system. The NGV maximum gross weight may not exceed 82,000 pounds.

(Reference [Utah Administrative Code R909-2-5](http://www.rules.utah.gov/))",2017-09-01 00:00:00 UTC,,false,24,State Incentives,"",,,,,"",NG,EXEM,"",FLEET|GOV|IND,http://www.rules.utah.gov/,enacted,2017-09-01
12015,AL,Public Utility Definition,"An entity that owns, operates, leases, or controls electric vehicle
charging stations is not defined as a public utility.

(Reference [Alabama Public Service Commission Docket No. 32694](https://www.pscpublicaccess.alabama.gov/pscpublicaccess/page/psc-searches/portal.aspx))",2018-06-22 00:00:00 UTC,,false,22,Laws and Regulations,"",2018-08-06 19:09:33 UTC,,,,"",ELEC|PHEV,"",UTILITY,STATION,https://www.pscpublicaccess.alabama.gov/pscpublicaccess/page/psc-searches/portal.aspx,enacted,2018-06-22
12021,MA,Electric Vehicle (EV) Rebate,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives vary by
MLP. Additional terms and conditions apply. For more information,
including participating MLPs, see the [NextZero](https://nextzero.org/)
website.
",,,false,20,State Incentives,"",2018-08-08 15:59:10 UTC,,,,"",ELEC|PHEV,OTHER|RBATE,"",STATION,"",,
12024,OK,Autonomous Vehicles (AVs) Council,"The governor established the Aerospace and Autonomous Systems Council
(Council) to review the development of AVs and related technologies,
including research and development, education, economic development, job
creation, and capital investment. The Council will provide
recommendations to the Governor and submit and periodically review
strategic plans.

(Reference [Executive Order 2019-39](https://www.oklahoma.gov/ocast/about-ocast/news/governors-stitt--hutchinson-partner-to-create-super-region-for-a.html))",2017-12-22 00:00:00 UTC,,false,67,Laws and Regulations,"",2018-08-09 15:42:10 UTC,,,,"",AUTONOMOUS,"",DREST,OTHER,https://www.sos.ok.gov/gov/execorders.aspx|https://www.oklahoma.gov/ocast/about-ocast/news/governors-stitt--hutchinson-partner-to-create-super-region-for-a.html,enacted,2017-12-22
12025,NJ,Volkswagen (VW) Settlement Allocation,"The New Jersey Department of Environmental Protection (NJDEP) must
approve the allocation of any funds the State receives from the [VW
Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
Any funds received from the Trust are deposited in a non-lapsing VW
Environmental Mitigation Fund. NJDEP and the Director of the Division of
Budget and Accounting will ensure that the funds are distributed in
alignment with the purpose of the VW Mitigation Trust Agreement. NJDEP
will approve criteria for grants awarded on a competitive basis.

Funding is available for projects that convert diesel trucks, buses,
port equipment, marine vessels, and trains to electric power and for
electric vehicle charging infrastructure projects. For more information,
including how to apply and a list of eligible projects, visit the NJDEP
[Drive Green](https://www.drivegreen.nj.gov/) website.

(Reference [Senate Bill 2019, 2018](http://www.njleg.state.nj.us/))",2018-07-01 00:00:00 UTC,,false,15,Laws and Regulations,"",2020-05-11 18:25:29 UTC,,,,"",OTHER,"",AIRQEMISSIONS,OTHER,http://www.njleg.state.nj.us/,enacted,2018-07-01
12026,OH,Autonomous Vehicle (AV) Regulations and Committee,"The Ohio Office of the Governor established
[DriveOhio](http://drive.ohio.gov/) to test AVs on state highways and
other public roads. The purpose of the program is to connect
municipalities with industry, education, and community partners to
advance smart mobility solutions. The Ohio Department of Transportation
will appoint an executive director of DriveOhio to oversee activities
and administration. The executive director may establish a DriveOhio
Advisory Board to receive advice and recommendations. The executive
director must submit an [annual
report](https://drive.ohio.gov/wps/wcm/connect/gov/e67ba77c-5576-41f4-99b1-348152e3f279/2023-DriveOhio+AnnualReport_Final_v4_reduced.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-e67ba77c-5576-41f4-99b1-348152e3f279-p58hdf8)
to the governor.

All AVs tested in Ohio must have a designated operator responsible for
the safe operation of the vehicle while in use and compliance with all
traffic laws and regulations, among other requirements. The governor may
pause the testing of AVs in Ohio if there is evidence that the
technology is not safe.

An AV is defined as a vehicle equipped with technology that is capable
of performing all of the real-time operational and tactical functions
required to operate a vehicle. To test AVs, each company must register
with DriveOhio and provide required information, including a summary
report outlining its approach for the safe testing of its autonomous
system.

(Reference [Executive Order 2019-26D, 2019, and 2018-04K, 2018](http://governor.ohio.gov/Media-Room/Executive-Orders))",2018-01-18 00:00:00 UTC,2019-10-25 00:00:00 UTC,false,52,Laws and Regulations,"",2024-10-24 13:55:10 UTC,,,,"",AUTONOMOUS,"",DREST,OTHER,http://governor.ohio.gov/Media-Room/Executive-Orders|http://governor.ohio.gov/Media-Room/Executive-Orders|http://governor.ohio.gov/Media-Room/Executive-Orders,amended,2019-10-25
12030,TX,Public Utility Definition,"Electric vehicle charging service providers are not regulated as a
public utility in areas of customer choice, where utility customers have
the option to choose an alternate electricity supplier. The Texas Public
Utilities Commission is authorized to exempt electric vehicle supply
equipment from being regulated as a public utility.

(Reference [Texas Utilities Code 37.001](https://statutes.capitol.texas.gov/Docs/UT/htm/UT.37.htm))",,,false,95,Laws and Regulations,"",2021-09-14 19:36:39 UTC,,,,"",ELEC|PHEV,"",UTILITY,STATION,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.37.htm,,
